;Rooms;Price;Distance;Bathroom;Car;Landsize;Lattitude;Longtitude;Propertycount
337;2;440000.0;5.9;1.0;1.0;0.0;-37.7749;144.9137;6567.0
338;2;1010000.0;5.9;1.0;1.0;325.0;-37.7722;144.9117;6567.0
339;4;1430000.0;5.9;2.0;0.0;418.0;-37.7766;144.9187;6567.0
340;2;570000.0;5.9;1.0;1.0;0.0;-37.7779;144.9137;6567.0
341;2;690000.0;5.9;1.0;1.0;0.0;-37.7728;144.9169;6567.0
342;3;1291000.0;5.9;1.0;2.0;414.0;-37.7766;144.9185;6567.0
343;3;1130000.0;5.9;2.0;1.0;272.0;-37.7774;144.928;6567.0
344;3;1135000.0;5.9;1.0;1.0;296.0;-37.777;144.9176;6567.0
345;4;950000.0;5.9;2.0;1.0;298.0;-37.7778;144.9131;6567.0
346;3;790000.0;5.9;2.0;1.0;0.0;-37.7722;144.9163;6567.0
347;2;390000.0;5.9;1.0;1.0;1957.0;-37.7731;144.9074;6567.0
348;4;1345000.0;5.9;1.0;1.0;552.0;-37.7769;144.9138;6567.0
349;3;1381500.0;5.9;2.0;2.0;416.0;-37.7727;144.9055;6567.0
350;3;940000.0;5.9;2.0;2.0;285.0;-37.7778;144.9061;6567.0
351;3;995000.0;5.9;2.0;1.0;314.0;-37.7778;144.9042;6567.0
352;3;1050000.0;5.9;1.0;3.0;536.0;-37.7728;144.9076;6567.0
353;3;786000.0;5.9;2.0;1.0;576.0;-37.7816;144.9217;6567.0
354;2;705000.0;5.9;1.0;3.0;252.0;-37.7825;144.9206;6567.0
355;2;760000.0;5.9;1.0;1.0;124.0;-37.7807;144.9285;6567.0
356;3;487500.0;5.9;1.0;3.0;0.0;-37.7723;144.9094;6567.0
357;3;1000000.0;5.9;2.0;2.0;200.0;-37.7766;144.9277;6567.0
358;4;1110000.0;5.9;2.0;1.0;349.0;-37.7775;144.91299999999995;6567.0
359;4;1300000.0;5.9;1.0;4.0;664.0;-37.7765;144.9132;6567.0
360;3;1060000.0;5.9;1.0;1.0;555.0;-37.7767;144.9125;6567.0
361;3;1410000.0;5.9;2.0;2.0;459.0;-37.7767;144.9124;6567.0
362;3;1305000.0;5.9;1.0;1.0;278.0;-37.7768;144.9223;6567.0
363;3;932500.0;5.9;2.0;1.0;254.0;-37.7738;144.9215;6567.0
364;3;965000.0;5.9;1.0;0.0;216.0;-37.7792;144.9297;6567.0
365;3;1215000.0;5.9;1.0;1.0;452.0;-37.7762;144.9174;6567.0
366;2;545000.0;5.9;1.0;2.0;194.0;-37.7772;144.9118;6567.0
367;4;1705000.0;5.9;2.0;4.0;598.0;-37.7774;144.9104;6567.0
368;3;970000.0;5.9;1.0;1.0;194.0;-37.7756;144.921;6567.0
369;2;925000.0;5.9;1.0;1.0;407.0;-37.7756;144.9105;6567.0
370;4;2650000.0;11.0;3.0;2.0;753.0;-37.8669;145.0767;3052.0
371;3;1670000.0;11.0;2.0;2.0;599.0;-37.8673;145.0688;3052.0
372;3;955000.0;11.0;2.0;2.0;203.0;-37.8655;145.0807;3052.0
373;3;2050000.0;11.0;3.0;4.0;310.0;-37.874;145.0714;3052.0
374;2;500000.0;11.0;1.0;1.0;710.0;-37.8636;145.0794;3052.0
375;2;1575000.0;11.0;1.0;2.0;679.0;-37.869;145.0822;3052.0
376;3;1555000.0;11.0;2.0;2.0;731.0;-37.8666;145.0676;3052.0
377;3;1100000.0;11.0;3.0;2.0;276.0;-37.8699;145.0778;3052.0
378;3;1337000.0;11.0;1.0;2.0;583.0;-37.8685;145.0786;3052.0
379;8;2950000.0;11.0;7.0;4.0;1472.0;-37.8729;145.0788;3052.0
380;4;2215000.0;11.0;2.0;1.0;681.0;-37.8612;145.0858;3052.0
381;3;1518000.0;11.0;2.0;2.0;516.0;-37.8675;145.0668;3052.0
382;3;1710000.0;11.0;1.0;2.0;806.0;-37.8695;145.084;3052.0
383;3;1655000.0;11.0;1.0;3.0;780.0;-37.8599;145.0815;3052.0
384;4;1550000.0;11.0;2.0;2.0;780.0;-37.86;145.0817;3052.0
385;3;1662000.0;11.0;2.0;2.0;351.0;-37.8742;145.07;3052.0
386;3;1665000.0;11.0;2.0;3.0;702.0;-37.8737;145.0695;3052.0
387;2;1445000.0;11.0;1.0;2.0;704.0;-37.8745;145.0738;3052.0
388;5;3510000.0;11.0;5.0;2.0;755.0;-37.8598;145.0796;3052.0
389;3;968000.0;11.0;1.0;1.0;227.0;-37.8709;145.0857;3052.0
390;3;900000.0;11.0;2.0;2.0;153.0;-37.8655;145.0808;3052.0
391;3;1500000.0;11.0;1.0;2.0;545.0;-37.8605;145.0833;3052.0
392;5;2752000.0;11.0;4.0;2.0;1075.0;-37.8714;145.07299999999995;3052.0
393;3;1500000.0;11.0;2.0;2.0;710.0;-37.8653;145.0897;3052.0
394;4;1800000.0;11.0;2.0;4.0;749.0;-37.8669;145.077;3052.0
395;3;1830000.0;11.0;2.0;3.0;724.0;-37.8619;145.0879;3052.0
396;3;1415000.0;11.0;1.0;1.0;605.0;-37.8703;145.0774;3052.0
397;2;1440000.0;11.0;1.0;1.0;687.0;-37.872;145.0692;3052.0
398;4;1250000.0;11.0;2.0;2.0;321.0;-37.8693;145.08;3052.0
399;3;1422000.0;11.0;1.0;2.0;583.0;-37.8679;145.0781;3052.0
400;5;1600000.0;11.0;3.0;4.0;700.0;-37.8724;145.0758;3052.0
401;4;1860000.0;11.0;2.0;3.0;696.0;-37.8711;145.0746;3052.0
402;3;1710000.0;11.0;2.0;2.0;295.0;-37.8624;145.0798;3052.0
403;4;1790000.0;11.0;2.0;2.0;514.0;-37.8664;145.0772;3052.0
404;4;1950000.0;11.0;2.0;2.0;844.0;-37.8715;145.0688;3052.0
405;3;1600000.0;11.0;1.0;2.0;637.0;-37.8645;145.0797;3052.0
406;3;1320000.0;11.0;1.0;2.0;1063.0;-37.8752;145.0754;3052.0
407;3;1650000.0;11.0;1.0;1.0;697.0;-37.8636;145.0903;3052.0
408;2;995000.0;12.2;1.0;1.0;583.0;-37.8693;145.1082;2894.0
409;3;1250000.0;12.2;1.0;1.0;842.0;-37.867;145.1092;2894.0
410;3;1045000.0;12.2;2.0;2.0;467.0;-37.8639;145.0968;2894.0
411;4;1200000.0;12.2;3.0;2.0;372.0;-37.8716;145.0999;2894.0
412;2;1075000.0;12.2;1.0;2.0;695.0;-37.8694;145.0944;2894.0
413;4;1500000.0;12.2;2.0;2.0;621.0;-37.8647;145.1023;2894.0
414;3;1120000.0;12.2;1.0;2.0;723.0;-37.8642;145.1109;2894.0
415;2;700000.0;12.2;1.0;2.0;367.0;-37.8662;145.109;2894.0
416;3;761000.0;12.2;2.0;4.0;400.0;-37.8675;145.106;2894.0
417;4;1270000.0;12.2;2.0;1.0;724.0;-37.8651;145.1109;2894.0
418;4;1510000.0;12.2;2.0;2.0;526.0;-37.8661;145.1013;2894.0
419;3;1365000.0;12.2;1.0;1.0;792.0;-37.864;145.0972;2894.0
420;4;1100000.0;12.2;2.0;2.0;803.0;-37.8621;145.1126;2894.0
421;4;1415000.0;12.2;3.0;2.0;724.0;-37.8651;145.1107;2894.0
422;2;690000.0;12.2;1.0;1.0;216.0;-37.8711;145.1017;2894.0
423;3;1631000.0;12.2;2.0;3.0;782.0;-37.8621;145.1021;2894.0
424;4;1500000.0;12.2;2.0;1.0;593.0;-37.8655;145.096;2894.0
425;3;1060000.0;12.2;1.0;2.0;772.0;-37.8707;145.1036;2894.0
426;5;1529500.0;12.2;3.0;2.0;585.0;-37.8637;145.1024;2894.0
427;2;600000.0;12.2;1.0;1.0;153.0;-37.8696;145.0962;2894.0
428;2;535000.0;12.2;1.0;1.0;72.0;-37.8702;145.1042;2894.0
429;3;785000.0;12.2;1.0;1.0;557.0;-37.8671;145.1117;2894.0
430;4;1240000.0;12.2;2.0;2.0;766.0;-37.8629;145.1097;2894.0
431;2;700000.0;12.2;1.0;2.0;192.0;-37.8709;145.102;2894.0
432;4;1350000.0;12.2;2.0;1.0;727.0;-37.8669;145.1106;2894.0
433;2;1110000.0;12.2;1.0;1.0;586.0;-37.8683;145.1082;2894.0
434;3;1305000.0;12.2;1.0;1.0;760.0;-37.858;145.1038;2894.0
435;3;855000.0;12.2;2.0;1.0;320.0;-37.87;145.1103;2894.0
436;3;900500.0;12.2;2.0;2.0;256.0;-37.8655;145.1096;2894.0
437;3;1200000.0;12.2;2.0;2.0;839.0;-37.8614;145.1098;2894.0
438;3;830000.0;12.2;1.0;2.0;212.0;-37.8723;145.1089;2894.0
439;3;850000.0;10.5;1.0;1.0;593.0;-37.7677;144.8674;4502.0
440;3;750000.0;10.5;1.0;1.0;0.0;-37.7634;144.8611;4502.0
441;3;851000.0;10.5;3.0;1.0;557.0;-37.77;144.8572;4502.0
442;3;848000.0;10.5;1.0;2.0;542.0;-37.7706;144.8629;4502.0
443;4;806000.0;10.5;2.0;1.0;350.0;-37.7676;144.859;4502.0
444;4;1155000.0;10.5;2.0;2.0;569.0;-37.7654;144.8655;4502.0
445;3;670000.0;10.5;2.0;2.0;671.0;-37.7593;144.871;4502.0
446;4;1200000.0;10.5;5.0;4.0;673.0;-37.7545;144.8736;4502.0
447;3;636000.0;10.5;1.0;2.0;571.0;-37.7605;144.8581;4502.0
448;3;680000.0;10.5;1.0;2.0;570.0;-37.7591;144.8542;4502.0
449;4;1160000.0;10.5;3.0;2.0;789.0;-37.7537;144.8729;4502.0
450;3;750000.0;10.5;1.0;1.0;529.0;-37.7721;144.8576;4502.0
451;3;627500.0;10.5;1.0;1.0;550.0;-37.7632;144.8622;4502.0
452;3;880000.0;10.5;2.0;2.0;339.0;-37.7519;144.8534;4502.0
453;4;950000.0;10.5;3.0;3.0;761.0;-37.7524;144.8714;4502.0
454;4;1600000.0;10.5;3.0;3.0;1801.0;-37.7532;144.8766;4502.0
455;2;585000.0;10.5;1.0;1.0;136.0;-37.7623;144.8613;4502.0
456;3;650000.0;10.5;1.0;3.0;574.0;-37.7627;144.857;4502.0
457;3;725000.0;10.5;1.0;4.0;606.0;-37.752;144.85399999999996;4502.0
458;3;665000.0;10.5;2.0;1.0;289.0;-37.7644;144.8657;4502.0
459;3;560500.0;10.5;1.0;1.0;177.0;-37.7664;144.8583;4502.0
460;3;615000.0;10.5;1.0;2.0;649.0;-37.758;144.86;4502.0
461;3;845000.0;10.5;1.0;3.0;704.0;-37.7681;144.8592;4502.0
462;3;585000.0;10.5;1.0;2.0;322.0;-37.7686;144.8576;4502.0
463;2;440000.0;10.5;1.0;1.0;263.0;-37.7697;144.8657;4502.0
464;3;850000.0;10.5;1.0;2.0;766.0;-37.7522;144.8518;4502.0
465;5;850000.0;10.5;2.0;4.0;574.0;-37.7639;144.8615;4502.0
466;3;705000.0;10.5;1.0;1.0;581.0;-37.7691;144.8575;4502.0
467;4;1100000.0;10.5;3.0;2.0;873.0;-37.7609;144.8639;4502.0
468;3;892500.0;10.5;1.0;1.0;586.0;-37.7642;144.8603;4502.0
469;3;695000.0;10.5;1.0;2.0;588.0;-37.771;144.8586;4502.0
470;2;522500.0;10.5;1.0;1.0;220.0;-37.756;144.8641;4502.0
471;4;680000.0;10.5;2.0;2.0;554.0;-37.7649;144.8633;4502.0
472;3;500000.0;10.5;1.0;1.0;260.0;-37.7507;144.8576;4502.0
473;2;550000.0;10.5;1.0;2.0;158.0;-37.7592;144.8681;4502.0
474;3;730000.0;10.5;2.0;2.0;705.0;-37.766;144.8596;4502.0
475;3;875000.0;10.5;1.0;3.0;812.0;-37.765;144.8578;4502.0
476;3;850000.0;10.5;2.0;8.0;585.0;-37.751;144.8571;4502.0
477;3;635000.0;10.5;1.0;1.0;597.0;-37.7568;144.8572;4502.0
478;4;762000.0;10.5;2.0;2.0;589.0;-37.7573;144.8534;4502.0
479;2;411000.0;10.5;1.0;1.0;0.0;-37.7608;144.863;4502.0
480;4;790000.0;10.5;2.0;2.0;570.0;-37.7513;144.859;4502.0
481;4;605000.0;10.5;1.0;0.0;569.0;-37.7563;144.8601;4502.0
482;3;805000.0;10.5;2.0;2.0;593.0;-37.7607;144.8581;4502.0
483;4;890000.0;10.5;2.0;4.0;585.0;-37.757;144.8566;4502.0
484;3;795000.0;10.5;1.0;1.0;549.0;-37.7644;144.8575;4502.0
485;3;634000.0;10.5;2.0;1.0;582.0;-37.7584;144.8568;4502.0
486;3;642000.0;10.5;1.0;1.0;590.0;-37.7567;144.8572;4502.0
487;3;863000.0;10.5;2.0;3.0;638.0;-37.7546;144.8585;4502.0
488;3;740000.0;10.5;1.0;2.0;607.0;-37.7546;144.857;4502.0
489;4;1819000.0;6.6;2.0;1.0;244.0;-37.8668;144.9928;2952.0
490;2;410000.0;6.6;1.0;2.0;0.0;-37.8731;144.9958;2952.0
491;1;280000.0;6.6;1.0;1.0;0.0;-37.8733;144.997;2952.0
492;2;1015000.0;6.6;1.0;2.0;114.0;-37.8723;144.9961;2952.0
493;2;502500.0;6.6;1.0;1.0;0.0;-37.8725;144.9952;2952.0
494;2;520000.0;6.6;1.0;0.0;0.0;-37.8742;144.9972;2952.0
495;2;442000.0;6.6;1.0;1.0;0.0;-37.8726;144.9962;2952.0
496;3;1193000.0;6.6;1.0;1.0;178.0;-37.8663;144.9948;2952.0
497;2;416000.0;6.6;1.0;1.0;0.0;-37.8678;144.9966;2952.0
498;2;820000.0;6.6;1.0;1.0;0.0;-37.8691;144.9974;2952.0
499;2;474000.0;6.6;1.0;1.0;0.0;-37.8667;144.9917;2952.0
500;2;981000.0;6.6;1.0;0.0;159.0;-37.874;144.9933;2952.0
501;3;1690000.0;6.6;2.0;2.0;339.0;-37.872;144.9909;2952.0
502;2;540000.0;6.6;1.0;1.0;483.0;-37.8727;144.9969;2952.0
503;3;1080000.0;6.6;1.0;1.0;157.0;-37.8696;144.9925;2952.0
504;1;500000.0;6.6;1.0;0.0;0.0;-37.87300000000001;144.9907;2952.0
505;2;497500.0;6.6;0.0;0.0;0.0;-37.8739;144.9929;2952.0
506;2;2100000.0;9.7;1.0;1.0;659.0;-37.8094;145.0807;5682.0
507;4;1800000.0;9.7;2.0;2.0;715.0;-37.811;145.0958;5682.0
508;2;1255000.0;9.7;1.0;1.0;208.0;-37.8128;145.0975;5682.0
509;3;1070000.0;9.7;2.0;2.0;206.0;-37.8161;145.0812;5682.0
510;5;2570000.0;9.7;3.0;2.0;715.0;-37.8028;145.0768;5682.0
511;4;2400000.0;9.7;2.0;2.0;744.0;-37.8147;145.0748;5682.0
512;3;2200000.0;9.7;3.0;2.0;651.0;-37.8085;145.0764;5682.0
513;5;3250000.0;9.7;5.0;2.0;651.0;-37.8071;145.0908;5682.0
514;2;806000.0;9.7;1.0;1.0;122.0;-37.8124;145.0916;5682.0
515;6;4000000.0;9.7;4.0;7.0;2051.0;-37.8051;145.1016;5682.0
516;2;1215000.0;9.7;2.0;2.0;0.0;-37.8134;145.0972;5682.0
517;5;2250000.0;9.7;3.0;2.0;600.0;-37.8061;145.0801;5682.0
518;2;812000.0;9.7;1.0;1.0;206.0;-37.8092;145.0778;5682.0
519;3;1140000.0;9.7;2.0;2.0;175.0;-37.8162;145.0771;5682.0
520;3;2330000.0;9.7;2.0;1.0;853.0;-37.807;145.0635;5682.0
521;5;2800000.0;9.7;3.0;2.0;678.0;-37.8048;145.0708;5682.0
522;2;605000.0;9.7;1.0;1.0;0.0;-37.8152;145.0843;5682.0
523;3;1255000.0;9.7;2.0;2.0;308.0;-37.8056;145.0788;5682.0
524;2;1850000.0;9.7;1.0;1.0;1015.0;-37.8074;145.0826;5682.0
525;2;805000.0;9.7;1.0;1.0;209.0;-37.8125;145.0901;5682.0
526;3;700000.0;9.7;1.0;1.0;188.0;-37.8065;145.065;5682.0
527;4;2130000.0;9.7;2.0;2.0;664.0;-37.8055;145.0699;5682.0
528;2;500000.0;9.7;1.0;1.0;0.0;-37.8162;145.0841;5682.0
529;3;2125000.0;9.7;2.0;2.0;699.0;-37.814;145.0966;5682.0
530;4;1800000.0;9.7;2.0;2.0;577.0;-37.8032;145.0693;5682.0
531;2;635000.0;9.7;1.0;1.0;0.0;-37.8116;145.0724;5682.0
532;2;526000.0;9.7;1.0;1.0;0.0;-37.8144;145.0993;5682.0
533;1;390000.0;9.7;1.0;1.0;740.0;-37.8125;145.0775;5682.0
534;3;905000.0;9.7;1.0;2.0;281.0;-37.8013;145.0652;5682.0
535;4;1750000.0;9.7;3.0;2.0;453.0;-37.8044;145.1006;5682.0
536;2;760000.0;9.7;1.0;1.0;121.0;-37.8112;145.0881;5682.0
537;4;3180000.0;9.7;3.0;4.0;1148.0;-37.8088;145.0991;5682.0
538;3;1367000.0;9.7;2.0;2.0;219.0;-37.8125;145.0849;5682.0
539;5;3600000.0;9.7;3.0;2.0;678.0;-37.8063;145.0705;5682.0
540;5;2550000.0;9.7;3.0;2.0;642.0;-37.8096;145.0735;5682.0
541;4;1400000.0;9.7;3.0;2.0;241.0;-37.8042;145.1042;5682.0
542;4;3270000.0;9.7;2.0;4.0;935.0;-37.8157;145.0795;5682.0
543;2;625000.0;9.7;1.0;1.0;115.0;-37.8122;145.0879;5682.0
544;2;700000.0;9.7;1.0;1.0;104.0;-37.8061;145.0878;5682.0
545;3;1860000.0;9.7;1.0;4.0;671.0;-37.8117;145.0775;5682.0
546;4;2730000.0;9.7;3.0;2.0;674.0;-37.8068;145.0786;5682.0
547;5;2020000.0;9.7;2.0;2.0;611.0;-37.8116;145.0789;5682.0
548;2;460000.0;9.7;1.0;1.0;0.0;-37.8152;145.0839;5682.0
549;4;2250000.0;9.7;1.0;2.0;832.0;-37.8068;145.0827;5682.0
550;2;1053000.0;9.7;1.0;2.0;231.0;-37.8123;145.0821;5682.0
551;3;1800000.0;9.7;2.0;2.0;380.0;-37.8161;145.0772;5682.0
552;3;1472000.0;9.7;2.0;2.0;306.0;-37.8106;145.0848;5682.0
553;3;2120000.0;9.7;1.0;2.0;651.0;-37.8036;145.0715;5682.0
554;3;1910000.0;9.7;1.0;2.0;697.0;-37.8044;145.0853;5682.0
555;2;754000.0;9.7;1.0;1.0;87.0;-37.8134;145.08100000000005;5682.0
556;5;3000000.0;9.7;5.0;2.0;671.0;-37.8025;145.0665;5682.0
557;5;3400000.0;9.7;6.0;4.0;739.0;-37.8039;145.0714;5682.0
558;4;2188000.0;9.7;2.0;2.0;752.0;-37.8149;145.0747;5682.0
559;2;755000.0;9.7;1.0;1.0;213.0;-37.8092;145.0789;5682.0
560;4;2900000.0;9.7;3.0;2.0;596.0;-37.815;145.076;5682.0
561;4;3290000.0;9.7;3.0;2.0;1007.0;-37.8135;145.0995;5682.0
562;5;2665000.0;9.7;3.0;2.0;674.0;-37.8095;145.0782;5682.0
563;4;1801000.0;9.7;2.0;2.0;583.0;-37.8027;145.0694;5682.0
564;4;2410000.0;9.7;2.0;1.0;685.0;-37.8056;145.071;5682.0
565;2;650000.0;9.7;1.0;1.0;0.0;-37.8147;145.084;5682.0
566;4;2275000.0;9.7;2.0;1.0;842.0;-37.8054;145.0771;5682.0
567;5;2810000.0;9.7;3.0;4.0;1468.0;-37.8131;145.1;5682.0
568;3;1385000.0;9.7;2.0;2.0;190.0;-37.8164;145.0846;5682.0
569;4;2000000.0;9.7;1.0;2.0;739.0;-37.8039;145.0631;5682.0
570;4;1900000.0;9.7;2.0;1.0;665.0;-37.8057;145.0825;5682.0
571;3;3401000.0;9.7;2.0;1.0;706.0;-37.8161;145.0748;5682.0
572;3;1750000.0;9.7;2.0;3.0;613.0;-37.8056;145.0688;5682.0
573;5;4000000.0;9.7;4.0;3.0;1437.0;-37.8058;145.0882;5682.0
574;3;1100000.0;9.7;2.0;1.0;259.0;-37.8161;145.0809;5682.0
575;5;3020000.0;9.7;3.0;2.0;715.0;-37.8028;145.0768;5682.0
576;3;2950000.0;9.7;2.0;2.0;650.0;-37.8167;145.0797;5682.0
577;5;2450000.0;9.7;2.0;2.0;981.0;-37.8058;145.0627;5682.0
578;3;1912000.0;9.7;1.0;2.0;844.0;-37.8037;145.0636;5682.0
579;2;730000.0;9.7;1.0;1.0;130.0;-37.812;145.0876;5682.0
580;5;3900000.0;9.7;7.0;6.0;0.0;-37.8049;145.0748;5682.0
581;3;1500000.0;9.7;2.0;2.0;404.0;-37.8075;145.1011;5682.0
582;3;1850000.0;9.7;1.0;1.0;607.0;-37.8058;145.0781;5682.0
583;4;1700000.0;9.7;1.0;1.0;672.0;-37.8099;145.0792;5682.0
584;2;1010000.0;9.7;0.0;0.0;1611.0;-37.8092;145.1016;5682.0
585;3;1315000.0;9.2;2.0;2.0;260.0;-37.7966;145.1021;7809.0
586;3;1500000.0;9.2;2.0;1.0;778.0;-37.7939;145.0789;7809.0
587;4;3230000.0;9.2;4.0;3.0;1135.0;-37.8014;145.0892;7809.0
588;2;1080000.0;9.2;1.0;1.0;253.0;-37.7912;145.085;7809.0
589;7;1350000.0;9.2;2.0;0.0;942.0;-37.7923;145.1029;7809.0
590;4;1905000.0;9.2;2.0;2.0;647.0;-37.7917;145.0868;7809.0
591;5;3300000.0;9.2;4.0;2.0;760.0;-37.7907;145.0907;7809.0
592;4;1900000.0;9.2;2.0;2.0;642.0;-37.7988;145.0726;7809.0
593;3;2251000.0;9.2;1.0;2.0;888.0;-37.8002;145.0949;7809.0
594;4;2205000.0;9.2;2.0;2.0;750.0;-37.7906;145.0788;7809.0
595;3;1265000.0;9.2;2.0;1.0;347.0;-37.7947;145.1035;7809.0
596;3;2000000.0;9.2;1.0;3.0;772.0;-37.7938;145.0732;7809.0
597;4;1750000.0;9.2;2.0;2.0;673.0;-37.7856;145.0918;7809.0
598;3;1450000.0;9.2;1.0;2.0;665.0;-37.7862;145.0781;7809.0
599;4;2614000.0;9.2;2.0;2.0;772.0;-37.7959;145.0787;7809.0
600;4;1825000.0;9.2;2.0;3.0;736.0;-37.7944;145.1028;7809.0
601;4;2550000.0;9.2;1.0;4.0;847.0;-37.7954;145.0838;7809.0
602;4;1570000.0;9.2;2.0;1.0;546.0;-37.7863;145.0905;7809.0
603;5;3250000.0;9.2;4.0;2.0;886.0;-37.804;145.0951;7809.0
604;4;1750000.0;9.2;3.0;3.0;667.0;-37.7898;145.079;7809.0
605;3;1150000.0;9.2;2.0;1.0;207.0;-37.7893;145.092;7809.0
606;3;1575000.0;9.2;2.0;2.0;645.0;-37.7851;145.0957;7809.0
607;6;1505000.0;9.2;2.0;2.0;724.0;-37.8021;145.0985;7809.0
608;4;1572000.0;9.2;2.0;2.0;662.0;-37.798;145.1007;7809.0
609;4;1500000.0;9.2;2.0;2.0;610.0;-37.784;145.0878;7809.0
610;4;1400000.0;9.2;2.0;1.0;283.0;-37.7982;145.0688;7809.0
611;5;1750000.0;9.2;3.0;2.0;705.0;-37.7851;145.0775;7809.0
612;4;1850000.0;9.2;2.0;2.0;619.0;-37.8025;145.0843;7809.0
613;3;1480000.0;9.2;1.0;2.0;992.0;-37.7977;145.1037;7809.0
614;4;1400000.0;9.2;2.0;2.0;714.0;-37.8007;145.1002;7809.0
615;4;2130000.0;9.2;3.0;2.0;1274.0;-37.7822;145.0907;7809.0
616;3;1050000.0;9.2;2.0;2.0;244.0;-37.7933;145.0672;7809.0
617;5;3690000.0;9.2;4.0;2.0;624.0;-37.802;145.0797;7809.0
618;4;1740000.0;9.2;2.0;2.0;610.0;-37.7843;145.0891;7809.0
619;4;2575000.0;9.2;3.0;2.0;657.0;-37.7981;145.0904;7809.0
620;4;1388800.0;9.2;2.0;1.0;517.0;-37.783;145.0926;7809.0
621;4;1702000.0;9.2;2.0;2.0;715.0;-37.7943;145.083;7809.0
622;4;1800000.0;9.2;2.0;4.0;587.0;-37.7841;145.0953;7809.0
623;4;2910000.0;9.2;3.0;2.0;1070.0;-37.7975;145.0716;7809.0
624;2;1400000.0;9.2;1.0;1.0;694.0;-37.7941;145.1042;7809.0
625;2;860000.0;9.2;2.0;2.0;204.0;-37.8008;145.10399999999996;7809.0
626;4;1670000.0;9.2;3.0;2.0;689.0;-37.7871;145.0843;7809.0
627;5;1500000.0;9.2;1.0;1.0;800.0;-37.8023;145.0976;7809.0
628;5;2200000.0;9.2;3.0;2.0;900.0;-37.7868;145.0677;7809.0
629;4;1350000.0;9.2;2.0;2.0;815.0;-37.794;145.1019;7809.0
630;5;2070000.0;9.2;2.0;1.0;1138.0;-37.7928;145.1006;7809.0
631;3;1300000.0;9.2;1.0;2.0;464.0;-37.7945;145.0667;7809.0
632;3;1700000.0;9.2;2.0;3.0;763.0;-37.7935;145.0865;7809.0
633;3;1750000.0;9.2;1.0;2.0;854.0;-37.7971;145.0672;7809.0
634;3;980000.0;9.2;1.0;1.0;542.0;-37.7832;145.0779;7809.0
635;3;1230000.0;9.2;3.0;1.0;310.0;-37.7949;145.1014;7809.0
636;7;2600000.0;9.2;3.0;3.0;637.0;-37.7898;145.0967;7809.0
637;4;1950000.0;9.2;3.0;2.0;665.0;-37.7889;145.0904;7809.0
638;5;1750000.0;9.2;2.0;2.0;710.0;-37.7907;145.0916;7809.0
639;5;2000000.0;9.2;2.0;2.0;1002.0;-37.796;145.0984;7809.0
640;3;1480000.0;9.2;1.0;4.0;605.0;-37.7951;145.0696;7809.0
641;4;3000000.0;9.2;3.0;2.0;1247.0;-37.7964;145.086;7809.0
642;3;1818000.0;9.2;1.0;1.0;722.0;-37.7956;145.0829;7809.0
643;4;2170000.0;9.2;2.0;2.0;1040.0;-37.7992;145.0907;7809.0
644;4;2525000.0;9.2;2.0;2.0;1235.0;-37.7988;145.089;7809.0
645;4;3360000.0;9.2;3.0;1.0;904.0;-37.797;145.086;7809.0
646;4;1620000.0;9.2;2.0;1.0;654.0;-37.7885;145.0854;7809.0
647;3;1903000.0;9.2;1.0;2.0;713.0;-37.7982;145.0816;7809.0
648;4;1712000.0;9.2;2.0;2.0;639.0;-37.7879;145.0929;7809.0
649;4;1720000.0;9.2;3.0;2.0;869.0;-37.8002;145.0999;7809.0
650;4;1670000.0;9.2;1.0;4.0;1042.0;-37.7908;145.101;7809.0
651;2;1350000.0;9.2;1.0;2.0;467.0;-37.7945;145.067;7809.0
652;4;1675000.0;9.2;2.0;2.0;667.0;-37.7835;145.0883;7809.0
653;4;1680000.0;9.2;3.0;1.0;362.0;-37.7987;145.0788;7809.0
654;3;1800000.0;9.2;1.0;1.0;809.0;-37.7976;145.0684;7809.0
655;4;1550000.0;9.2;3.0;4.0;707.0;-37.8005;145.0986;7809.0
656;5;4000000.0;9.2;5.0;4.0;1364.0;-37.7961;145.0859;7809.0
657;3;2900000.0;9.2;2.0;2.0;917.0;-37.7968;145.0873;7809.0
658;4;2205000.0;9.2;2.0;2.0;1010.0;-37.7982;145.0903;7809.0
659;3;1137000.0;9.2;2.0;2.0;349.0;-37.7955;145.0694;7809.0
660;3;2100000.0;9.2;2.0;3.0;949.0;-37.796;145.0696;7809.0
661;2;1389000.0;9.2;1.0;4.0;701.0;-37.7867;145.0718;7809.0
662;2;685000.0;9.2;1.0;1.0;177.0;-37.7935;145.0679;7809.0
663;6;1900000.0;9.2;1.0;6.0;691.0;-37.8022;145.0775;7809.0
664;3;1335000.0;9.2;2.0;2.0;368.0;-37.7846;145.0935;7809.0
665;3;1600000.0;9.2;2.0;2.0;760.0;-37.7867;145.0797;7809.0
666;3;1830000.0;9.2;2.0;2.0;493.0;-37.7938;145.0675;7809.0
667;4;1900000.0;9.2;2.0;4.0;587.0;-37.7841;145.0953;7809.0
668;5;1500000.0;9.2;2.0;2.0;605.0;-37.7832;145.0796;7809.0
669;2;735000.0;9.2;1.0;1.0;1075.0;-37.7953;145.0712;7809.0
670;2;1040000.0;9.2;1.0;1.0;250.0;-37.7996;145.0959;7809.0
671;3;1520000.0;9.2;1.0;2.0;622.0;-37.7882;145.0882;7809.0
